Stock,Date,Open,High,Low,Close,Adj Close,Volume
Apple,16/03/1988,1.602679,1.65625,1.589286,1.647321,0.095783,29680000
Apple,17/03/1988,1.651786,1.660714,1.598214,1.607143,0.093447,65240000
Apple,18/03/1988,1.607143,1.625,1.580357,1.598214,0.092927,68040000
Apple,21/03/1988,1.584821,1.59375,1.535714,1.566964,0.09111,56840000
Apple,22/03/1988,1.571429,1.589286,1.544643,1.571429,0.09137,29794800
Apple,23/03/1988,1.571429,1.571429,1.495536,1.517857,0.088255,52360000
Apple,24/03/1988,1.491071,1.517857,1.428571,1.459821,0.084881,80080000
Apple,25/03/1988,1.455357,1.473214,1.428571,1.433036,0.083323,32760000
Apple,28/03/1988,1.428571,1.491071,1.410714,1.482143,0.086178,43120000
Apple,29/03/1988,1.482143,1.5,1.450893,1.464286,0.08514,53480000
Apple,30/03/1988,1.455357,1.473214,1.383929,1.410714,0.082025,92960000
Apple,31/03/1988,1.419643,1.446429,1.401786,1.428571,0.083064,54320000
Apple,04/04/1988,1.419643,1.446429,1.375,1.383929,0.080468,45360000
Apple,05/04/1988,1.401786,1.410714,1.375,1.401786,0.081506,36960000
Apple,06/04/1988,1.410714,1.491071,1.392857,1.491071,0.086698,47600000
Apple,07/04/1988,1.491071,1.513393,1.455357,1.455357,0.084621,40880000
Apple,08/04/1988,1.455357,1.491071,1.419643,1.464286,0.08514,50680000
Apple,11/04/1988,1.491071,1.5,1.464286,1.482143,0.086178,37240000
Apple,12/04/1988,1.491071,1.508929,1.473214,1.491071,0.086698,43400000
Apple,13/04/1988,1.491071,1.5,1.464286,1.473214,0.085659,35840000
Apple,14/04/1988,1.446429,1.482143,1.392857,1.410714,0.082025,47040000
Apple,15/04/1988,1.419643,1.428571,1.375,1.410714,0.082025,58240000
Apple,18/04/1988,1.419643,1.455357,1.401786,1.428571,0.083064,42560000
Apple,19/04/1988,1.433036,1.482143,1.433036,1.4375,0.083583,53082400
Apple,20/04/1988,1.4375,1.446429,1.401786,1.419643,0.082544,53760000
Apple,21/04/1988,1.441964,1.446429,1.392857,1.410714,0.082025,44520000
Apple,22/04/1988,1.419643,1.4375,1.410714,1.433036,0.083323,26910800
Apple,25/04/1988,1.4375,1.464286,1.428571,1.459821,0.084881,37520000
Apple,26/04/1988,1.464286,1.491071,1.455357,1.482143,0.086178,43960000
Apple,27/04/1988,1.491071,1.5,1.482143,1.491071,0.086698,31640000
Apple,28/04/1988,1.491071,1.5,1.473214,1.477679,0.085919,24791200
Apple,29/04/1988,1.473214,1.482143,1.446429,1.464286,0.08514,22498000
Apple,02/05/1988,1.455357,1.473214,1.446429,1.464286,0.08514,20549200
Apple,03/05/1988,1.464286,1.508929,1.455357,1.491071,0.086698,31080000
Apple,04/05/1988,1.495536,1.540179,1.491071,1.5,0.087217,56000000
Apple,05/05/1988,1.5,1.508929,1.482143,1.491071,0.086698,17614800
Apple,06/05/1988,1.486607,1.491071,1.473214,1.473214,0.085659,26759600
Apple,09/05/1988,1.473214,1.473214,1.446429,1.455357,0.084621,19093200
Apple,10/05/1988,1.446429,1.464286,1.4375,1.459821,0.084881,23976400
Apple,11/05/1988,1.4375,1.455357,1.410714,1.410714,0.082025,43680000
Apple,12/05/1988,1.410714,1.4375,1.410714,1.419643,0.082544,20745200
Apple,13/05/1988,1.4375,1.446429,1.428571,1.446429,0.084102,17850000
Apple,16/05/1988,1.446429,1.477679,1.428571,1.473214,0.090674,18690000
Apple,17/05/1988,1.482143,1.5,1.4375,1.446429,0.089026,48440000
Apple,18/05/1988,1.446429,1.455357,1.410714,1.419643,0.087377,43680000
Apple,19/05/1988,1.410714,1.419643,1.375,1.392857,0.085729,62440000
Apple,20/05/1988,1.401786,1.410714,1.383929,1.383929,0.085179,20434400
Apple,23/05/1988,1.375,1.388393,1.334821,1.357143,0.08353,45920000
Apple,24/05/1988,1.357143,1.392857,1.348214,1.388393,0.085454,35560000
Apple,25/05/1988,1.392857,1.419643,1.375,1.375,0.084629,33880000
Apple,26/05/1988,1.375,1.410714,1.375,1.40625,0.086553,21445200
Apple,27/05/1988,1.401786,1.428571,1.392857,1.419643,0.087377,20988800
Apple,31/05/1988,1.428571,1.482143,1.419643,1.482143,0.091224,30800000
Apple,01/06/1988,1.482143,1.517857,1.473214,1.517857,0.093422,57400000
Apple,02/06/1988,1.5,1.517857,1.482143,1.491071,0.091773,33320000
Apple,03/06/1988,1.491071,1.544643,1.491071,1.535714,0.094521,43960000
Apple,06/06/1988,1.526786,1.571429,1.526786,1.571429,0.096719,41160000
Apple,07/06/1988,1.5625,1.616071,1.553571,1.571429,0.096719,77840000
Apple,08/06/1988,1.580357,1.625,1.571429,1.607143,0.098918,64680000
Apple,09/06/1988,1.607143,1.616071,1.544643,1.553571,0.09562,67480000
Apple,10/06/1988,1.553571,1.598214,1.535714,1.589286,0.097818,44240000
Apple,13/06/1988,1.607143,1.616071,1.580357,1.607143,0.098918,37240000
Apple,14/06/1988,1.616071,1.642857,1.607143,1.616071,0.099467,73105200
Apple,15/06/1988,1.616071,1.633929,1.607143,1.633929,0.100566,30520000
Apple,16/06/1988,1.607143,1.616071,1.580357,1.589286,0.097818,26843600
Apple,17/06/1988,1.598214,1.598214,1.580357,1.598214,0.098368,23847600
Apple,20/06/1988,1.584821,1.598214,1.571429,1.575893,0.096994,19650400
Apple,21/06/1988,1.571429,1.607143,1.566964,1.602679,0.098643,30898000
Apple,22/06/1988,1.625,1.638393,1.607143,1.629464,0.100291,48890800
Apple,23/06/1988,1.633929,1.633929,1.607143,1.607143,0.098918,17847200
Apple,24/06/1988,1.607143,1.625,1.589286,1.607143,0.098918,18678800
Apple,27/06/1988,1.589286,1.620536,1.589286,1.589286,0.097818,20904800
Apple,28/06/1988,1.598214,1.651786,1.589286,1.651786,0.101665,40642000
Apple,29/06/1988,1.642857,1.669643,1.633929,1.65625,0.10194,35862400
Apple,30/06/1988,1.651786,1.669643,1.642857,1.651786,0.101665,28672000
Apple,01/07/1988,1.660714,1.674107,1.651786,1.660714,0.102215,23634800
Apple,05/07/1988,1.660714,1.6875,1.647321,1.6875,0.103863,26112800
Apple,06/07/1988,1.683036,1.696429,1.647321,1.660714,0.102215,39138400
